"DATE","TOTAL_CASES","NEW_CASES","Region"
2020-10-12,7326,35,"East TN"
2020-10-13,7370,44,"East TN"
2020-10-14,7477,107,"East TN"
2020-10-15,7532,55,"East TN"
2020-10-16,7595,63,"East TN"
2020-10-17,7672,77,"East TN"
2020-10-18,7781,109,"East TN"
2020-10-19,7875,94,"East TN"
2020-10-20,7957,82,"East TN"
2020-10-21,8033,76,"East TN"
2020-10-22,8175,142,"East TN"
2020-10-23,8313,138,"East TN"
2020-10-24,8464,151,"East TN"
2020-10-25,8583,119,"East TN"
2020-10-26,8644,61,"East TN"
2020-10-27,8736,92,"East TN"
2020-10-28,8853,117,"East TN"
2020-10-29,8975,122,"East TN"
2020-10-30,9069,94,"East TN"
2020-10-31,9070,1,"East TN"
2020-11-01,9138,68,"East TN"
2020-11-02,9256,118,"East TN"
2020-11-03,9415,159,"East TN"
2020-11-04,9526,111,"East TN"
2020-11-05,9599,73,"East TN"
2020-11-06,9711,112,"East TN"
2020-11-07,9875,164,"East TN"
2020-11-08,10084,209,"East TN"
2020-11-09,10161,77,"East TN"
2020-11-10,10268,107,"East TN"
2020-11-11,10432,164,"East TN"
2020-11-12,10521,89,"East TN"
2020-11-13,10720,199,"East TN"
2020-11-14,10899,179,"East TN"
2020-11-15,11172,273,"East TN"
2020-11-16,11382,210,"East TN"
2020-11-17,11535,153,"East TN"
2020-11-18,11690,155,"East TN"
2020-11-19,11841,151,"East TN"
2020-11-20,11991,150,"East TN"
2020-11-21,12140,149,"East TN"
2020-11-22,12355,215,"East TN"
2020-11-23,12477,122,"East TN"
2020-11-24,12609,132,"East TN"
2020-11-25,12725,116,"East TN"
2020-11-26,12907,182,"East TN"
2020-11-27,13144,237,"East TN"
2020-11-28,13346,202,"East TN"
2020-11-29,13648,302,"East TN"
2020-11-30,13915,267,"East TN"
2020-12-01,14215,300,"East TN"
2020-12-02,14330,115,"East TN"
2020-12-03,14540,210,"East TN"
2020-12-04,14763,223,"East TN"
2020-12-05,14873,110,"East TN"
2020-12-06,15061,188,"East TN"
2020-12-07,15413,352,"East TN"
2020-12-08,15747,334,"East TN"
2020-12-09,16147,400,"East TN"
2020-12-10,16587,440,"East TN"
2020-12-11,16817,230,"East TN"
2020-12-12,17183,366,"East TN"
2020-12-13,17779,596,"East TN"
2020-12-14,18173,394,"East TN"
2020-12-15,18703,530,"East TN"
2020-12-16,19082,379,"East TN"
2020-12-17,19651,569,"East TN"
2020-12-18,20101,450,"East TN"
2020-12-19,20420,319,"East TN"
2020-12-20,20849,429,"East TN"
2020-12-21,21136,287,"East TN"
2020-12-22,21397,261,"East TN"
2020-12-23,21620,223,"East TN"
2020-12-24,21825,205,"East TN"
2020-12-25,22088,263,"East TN"
2020-12-26,22287,199,"East TN"
2020-12-27,22412,125,"East TN"
2020-12-28,22521,109,"East TN"
2020-12-29,22785,264,"East TN"
2020-12-30,22979,194,"East TN"
2020-12-31,23410,431,"East TN"
2021-01-01,23587,177,"East TN"
2021-01-02,23822,235,"East TN"
2021-01-03,23970,148,"East TN"
2021-01-04,24121,151,"East TN"
2021-01-05,24404,283,"East TN"
2021-01-06,24679,275,"East TN"
2021-01-07,24986,307,"East TN"
2021-01-08,25253,267,"East TN"
2021-01-09,25588,335,"East TN"
2021-01-10,25782,194,"East TN"
2021-01-11,25952,170,"East TN"
2021-01-12,26151,199,"East TN"
2021-01-13,26298,147,"East TN"
2021-01-14,26617,319,"East TN"
2021-01-15,26742,125,"East TN"
2021-01-16,27047,305,"East TN"
2021-01-17,27125,78,"East TN"
2021-01-18,27188,63,"East TN"
2021-01-19,27379,191,"East TN"
2021-01-20,27480,101,"East TN"
2021-01-21,27684,204,"East TN"
2021-01-22,27820,136,"East TN"
2021-01-23,28010,190,"East TN"
2021-01-24,28078,68,"East TN"
2021-01-25,28197,119,"East TN"
2021-01-26,28329,132,"East TN"
2021-01-27,28461,132,"East TN"
2021-01-28,28693,232,"East TN"
2021-01-29,28768,75,"East TN"
2021-01-30,28932,164,"East TN"
2021-01-31,29011,79,"East TN"
2021-02-01,29102,91,"East TN"
2021-02-02,29191,89,"East TN"
2021-02-03,29340,149,"East TN"
2021-02-04,29480,140,"East TN"
2021-02-05,29585,105,"East TN"
2021-02-06,29764,179,"East TN"
2021-02-07,29842,78,"East TN"
2021-02-08,29937,95,"East TN"
2021-02-09,30111,174,"East TN"
2021-02-10,30237,126,"East TN"
2021-02-11,30368,131,"East TN"
2021-02-12,30504,136,"East TN"
2021-02-13,30592,88,"East TN"
2021-02-14,30649,57,"East TN"
2021-02-15,30693,44,"East TN"
2021-02-16,30821,128,"East TN"
2021-02-17,30940,119,"East TN"
2021-02-18,31068,128,"East TN"
2021-02-19,31153,85,"East TN"
2021-02-20,31253,100,"East TN"
2021-02-21,31302,49,"East TN"
2021-02-22,31372,70,"East TN"
2021-02-23,31489,117,"East TN"
2021-02-24,31617,128,"East TN"
2021-02-25,31727,110,"East TN"
2021-02-26,31821,94,"East TN"
2021-02-27,31876,55,"East TN"
2021-02-28,31925,49,"East TN"
2021-03-01,31962,37,"East TN"
2021-03-02,32039,77,"East TN"
2021-03-03,32098,59,"East TN"
2021-03-04,32204,106,"East TN"
2021-03-05,32284,80,"East TN"
2021-03-06,32359,75,"East TN"
2021-03-07,32393,34,"East TN"
2021-03-08,32465,72,"East TN"
2021-03-09,32566,101,"East TN"
2021-03-10,32672,106,"East TN"
2021-03-11,32755,83,"East TN"
2021-03-12,32830,75,"East TN"
2021-03-13,32920,90,"East TN"
2021-03-14,32958,38,"East TN"
2021-03-15,33013,55,"East TN"
2021-03-16,33123,110,"East TN"
2021-03-17,33211,88,"East TN"
2021-03-18,33309,98,"East TN"
2021-03-19,33459,150,"East TN"
2021-03-20,33511,52,"East TN"
2021-03-21,33546,35,"East TN"
2021-03-22,33635,89,"East TN"
2021-03-23,33724,89,"East TN"
2021-03-24,33827,103,"East TN"
2021-03-25,33908,81,"East TN"
2021-03-26,33984,76,"East TN"
2021-03-27,34025,41,"East TN"
2021-03-28,34079,54,"East TN"
2021-03-29,34155,76,"East TN"
2021-03-30,34215,60,"East TN"
2021-03-31,34331,116,"East TN"
2021-04-01,34399,68,"East TN"
2021-04-02,34448,49,"East TN"
2021-04-03,34487,39,"East TN"
2021-04-04,34507,20,"East TN"
2021-04-05,34575,68,"East TN"
2021-04-06,34651,76,"East TN"
2021-04-07,34766,115,"East TN"
2021-04-08,34851,85,"East TN"
2021-04-09,34941,90,"East TN"
2021-04-10,34987,46,"East TN"
2021-04-11,35031,44,"East TN"
2021-04-12,35104,73,"East TN"
2021-04-13,35163,59,"East TN"
2021-04-14,35278,115,"East TN"
2021-04-15,35375,97,"East TN"
2021-04-16,35514,139,"East TN"
2021-04-17,35537,23,"East TN"
2021-04-18,35565,28,"East TN"
2021-04-19,35623,58,"East TN"
2021-04-20,35683,60,"East TN"
2021-04-21,35776,93,"East TN"
2021-04-22,35913,137,"East TN"
2021-04-23,35990,77,"East TN"
2021-04-24,36049,59,"East TN"
2021-04-25,36077,28,"East TN"
2021-04-26,36150,73,"East TN"
2021-04-27,36238,88,"East TN"
2021-04-28,36363,125,"East TN"
2021-04-29,36451,88,"East TN"
2021-04-30,36527,76,"East TN"
2021-05-01,36566,39,"East TN"
2021-05-02,36596,30,"East TN"
2021-05-03,36625,29,"East TN"
2021-05-04,36680,55,"East TN"
2021-05-05,36790,110,"East TN"
2021-05-06,36843,53,"East TN"
2021-05-07,36914,71,"East TN"
2021-05-08,36939,25,"East TN"
2021-05-09,36964,25,"East TN"
2021-05-10,37013,49,"East TN"
2021-05-11,37076,63,"East TN"
2021-05-12,37131,55,"East TN"
2021-05-13,37158,27,"East TN"
2021-05-14,37199,41,"East TN"
2021-05-15,37214,15,"East TN"
2021-05-16,37228,14,"East TN"
2021-05-17,37256,28,"East TN"
2021-05-18,37292,36,"East TN"
2021-05-19,37327,35,"East TN"
2021-05-20,37359,32,"East TN"
2021-05-21,37385,26,"East TN"
2021-05-22,37394,9,"East TN"
2021-05-23,37405,11,"East TN"
2021-05-24,37426,21,"East TN"
2021-05-25,37447,21,"East TN"
2021-05-26,37466,19,"East TN"
2021-05-27,37481,15,"East TN"
2021-05-28,37498,17,"East TN"
2021-05-29,37504,6,"East TN"
2021-05-30,37508,4,"East TN"
2021-05-31,37519,11,"East TN"
2021-06-01,37535,16,"East TN"
2021-06-02,37546,11,"East TN"
2021-06-03,37554,8,"East TN"
2021-06-04,37573,19,"East TN"
2021-06-05,37577,4,"East TN"
2021-06-06,37581,4,"East TN"
2021-06-07,37588,7,"East TN"
2021-06-08,37600,12,"East TN"
2021-06-09,37604,4,"East TN"
2021-06-10,37612,8,"East TN"
2021-06-11,37616,4,"East TN"
2021-06-12,37619,3,"East TN"
2021-06-13,37622,3,"East TN"
2021-06-14,37630,8,"East TN"
2021-06-15,37638,8,"East TN"
2021-06-16,37647,9,"East TN"
2021-06-17,37651,4,"East TN"
2021-06-18,37658,7,"East TN"
2021-06-19,37660,2,"East TN"
2021-06-20,37664,4,"East TN"
2021-06-21,37675,11,"East TN"
2021-06-22,37690,15,"East TN"
2021-06-23,37697,7,"East TN"
2021-06-24,37711,14,"East TN"
2021-06-25,37731,20,"East TN"
2021-06-26,37732,1,"East TN"
2021-06-27,37736,4,"East TN"
2021-06-28,37742,6,"East TN"
2021-06-29,37753,11,"East TN"
2021-06-30,37768,15,"East TN"
2021-07-01,37803,35,"East TN"
2021-07-02,37812,9,"East TN"
2021-07-03,37820,8,"East TN"
2021-07-04,37824,4,"East TN"
2021-07-05,37831,7,"East TN"
2021-07-06,37865,34,"East TN"
2021-07-07,37894,29,"East TN"
2021-07-08,37930,36,"East TN"
2021-07-09,37958,28,"East TN"
2021-07-10,37971,13,"East TN"
2021-07-11,37972,1,"East TN"
2021-07-12,37995,23,"East TN"
2021-07-13,38026,31,"East TN"
2021-07-14,38045,19,"East TN"
2021-07-15,38067,22,"East TN"
2021-07-16,38099,32,"East TN"
2021-07-17,38122,23,"East TN"
2021-07-18,38142,20,"East TN"
2021-07-19,38182,40,"East TN"
2021-07-20,38221,39,"East TN"
2021-07-21,38273,52,"East TN"
2021-07-22,38347,74,"East TN"
2021-07-23,38421,74,"East TN"
2021-07-24,38460,39,"East TN"
2021-07-25,38481,21,"East TN"
2021-07-26,38566,85,"East TN"
2021-07-27,38677,111,"East TN"
2021-07-28,38797,120,"East TN"
2021-07-29,38879,82,"East TN"
2021-07-30,39021,142,"East TN"
2021-07-31,39106,85,"East TN"
2021-08-01,39177,71,"East TN"
2021-08-02,39293,116,"East TN"
2021-08-03,39516,223,"East TN"
2021-08-04,39702,186,"East TN"
2021-08-05,39883,181,"East TN"
2021-08-06,40094,211,"East TN"
2021-08-07,40217,123,"East TN"
2021-08-08,40332,115,"East TN"
2021-08-09,40602,270,"East TN"
2021-08-10,40895,293,"East TN"
2021-08-11,41261,366,"East TN"
2021-08-12,41603,342,"East TN"
2021-08-13,42012,409,"East TN"
2021-08-14,42357,345,"East TN"
2021-08-15,42607,250,"East TN"
2021-08-16,43004,397,"East TN"
2021-08-17,43531,527,"East TN"
2021-08-18,44209,678,"East TN"
2021-08-19,45009,800,"East TN"
2021-08-20,45764,755,"East TN"
2021-08-21,46623,859,"East TN"
2021-08-22,47031,408,"East TN"
2021-08-23,47682,651,"East TN"
2021-08-24,48437,755,"East TN"
2021-08-25,49243,806,"East TN"
2021-08-26,50112,869,"East TN"
2021-08-27,51107,995,"East TN"
2021-08-28,51867,760,"East TN"
2021-08-29,52578,711,"East TN"
2021-08-30,53592,1014,"East TN"
2021-08-31,54618,1026,"East TN"
2021-09-01,55058,440,"East TN"
2021-09-02,55737,679,"East TN"
2021-09-03,56261,524,"East TN"
2021-09-04,57258,997,"East TN"
2021-09-05,58479,1221,"East TN"
2021-09-06,59656,1177,"East TN"
2021-09-07,60065,409,"East TN"
2021-09-08,60393,328,"East TN"
2021-09-09,60826,433,"East TN"
2021-09-10,62049,1223,"East TN"
2021-09-11,62929,880,"East TN"
2021-09-12,63190,261,"East TN"
2021-09-13,63675,485,"East TN"
2021-09-14,64262,587,"East TN"
2021-09-15,64614,352,"East TN"
2021-09-16,65172,558,"East TN"
2021-09-17,65686,514,"East TN"
2021-09-18,65940,254,"East TN"
2021-09-19,66062,122,"East TN"
2021-09-20,66435,373,"East TN"
2021-09-21,66816,381,"East TN"
2021-09-22,67129,313,"East TN"
2021-09-23,67593,464,"East TN"
2021-09-24,67896,303,"East TN"
2021-09-25,68022,126,"East TN"
2021-09-26,68168,146,"East TN"
2021-09-27,68442,274,"East TN"
2021-09-28,68709,267,"East TN"
2021-09-29,69062,353,"East TN"
2021-09-30,69314,252,"East TN"
2021-10-01,69579,265,"East TN"
2021-10-02,69686,107,"East TN"
2021-10-03,69771,85,"East TN"
2021-10-04,69992,221,"East TN"
2021-10-05,70249,257,"East TN"
2021-10-06,70453,204,"East TN"
2021-10-07,70672,219,"East TN"
2021-10-08,70873,201,"East TN"
2021-10-09,70954,81,"East TN"
2021-10-10,70987,33,"East TN"
2021-10-11,71191,204,"East TN"
2021-10-12,71338,147,"East TN"
2021-10-13,71463,125,"East TN"
2021-10-14,71593,130,"East TN"
2021-10-15,71692,99,"East TN"
2021-10-16,71723,31,"East TN"
2021-10-17,71754,31,"East TN"
2021-10-18,71883,129,"East TN"
2021-10-19,72000,117,"East TN"
2021-10-20,72109,109,"East TN"
2021-10-21,72203,94,"East TN"
2021-10-22,72299,96,"East TN"
2021-10-23,72335,36,"East TN"
2021-10-24,72356,21,"East TN"
2021-10-25,72411,55,"East TN"
2021-10-26,72487,76,"East TN"
2021-10-27,72609,122,"East TN"
2021-10-28,72675,66,"East TN"
2021-10-29,72762,87,"East TN"
2021-10-30,72799,37,"East TN"
2021-10-31,72822,23,"East TN"
2021-11-01,72922,100,"East TN"
2021-11-02,73012,90,"East TN"
2021-11-03,73126,114,"East TN"
2021-11-04,73209,83,"East TN"
2021-11-05,73300,91,"East TN"
2021-11-06,73345,45,"East TN"
2021-11-07,73369,24,"East TN"
2021-11-08,73457,88,"East TN"
2021-11-09,73656,199,"East TN"
2021-11-10,73779,123,"East TN"
2021-11-11,73880,101,"East TN"
2021-11-12,73957,77,"East TN"
2021-11-13,73992,35,"East TN"
2021-11-14,74049,57,"East TN"
2021-11-15,74156,107,"East TN"
2021-11-16,74269,113,"East TN"
2021-11-17,74409,140,"East TN"
2021-11-18,74541,132,"East TN"
2021-11-19,74668,127,"East TN"
2021-11-20,74709,41,"East TN"
2021-11-21,74749,40,"East TN"
2021-11-22,74864,115,"East TN"
2021-11-23,74987,123,"East TN"
2021-11-24,75093,106,"East TN"
2021-11-25,75127,34,"East TN"
2021-11-26,75156,29,"East TN"
2021-11-27,75187,31,"East TN"
2021-11-28,75222,35,"East TN"
2021-11-29,75373,151,"East TN"
2021-11-30,75531,158,"East TN"
2021-12-01,75710,179,"East TN"
2021-12-02,75861,151,"East TN"
2021-12-03,76013,152,"East TN"
2021-12-04,76073,60,"East TN"
2021-12-05,76116,43,"East TN"
2021-12-06,76265,149,"East TN"
2021-12-07,76393,128,"East TN"
2021-12-08,76545,152,"East TN"
2021-12-09,76689,144,"East TN"
2021-12-10,76819,130,"East TN"
2021-12-11,76866,47,"East TN"
2021-12-12,76922,56,"East TN"
2021-12-13,77053,131,"East TN"
2021-12-14,77199,146,"East TN"
2021-12-15,77358,159,"East TN"
2021-12-16,77457,99,"East TN"
2021-12-17,77562,105,"East TN"
2021-12-18,77638,76,"East TN"
2021-12-19,77693,55,"East TN"
2021-12-20,77825,132,"East TN"
2021-12-21,77932,107,"East TN"
2021-12-22,78082,150,"East TN"
2021-12-23,78183,101,"East TN"
2021-12-24,78267,84,"East TN"
2021-12-25,78302,35,"East TN"
2021-12-26,78326,24,"East TN"
2021-12-27,78498,172,"East TN"
2021-12-28,78702,204,"East TN"
2021-12-29,78961,259,"East TN"
2021-12-30,79209,248,"East TN"
2021-12-31,79398,189,"East TN"
2022-01-01,79499,101,"East TN"
2022-01-02,79609,110,"East TN"
2022-01-03,79842,233,"East TN"
2022-01-04,80297,455,"East TN"
2022-01-05,80784,487,"East TN"
2022-01-06,81319,535,"East TN"
2022-01-07,81746,427,"East TN"
2022-01-08,82040,294,"East TN"
2022-01-09,82388,348,"East TN"
2022-01-10,83099,711,"East TN"
2022-01-11,83963,864,"East TN"
2022-01-12,84957,994,"East TN"
2022-01-13,86209,1252,"East TN"
2022-01-14,87488,1279,"East TN"
2022-01-15,88221,733,"East TN"
2022-01-16,88934,713,"East TN"
2022-01-17,89743,809,"East TN"
2022-01-18,90866,1123,"East TN"
2022-01-19,92569,1703,"East TN"
2022-01-20,94248,1679,"East TN"
2022-01-21,95711,1463,"East TN"
2022-01-22,96648,937,"East TN"
2022-01-23,97233,585,"East TN"
2022-01-24,98331,1098,"East TN"
2022-01-25,99286,955,"East TN"
2022-01-26,100332,1046,"East TN"
2022-01-27,101478,1146,"East TN"
2022-01-28,102348,870,"East TN"
2022-01-29,102923,575,"East TN"
2022-01-30,103197,274,"East TN"
2022-01-31,103896,699,"East TN"
2022-02-01,104669,773,"East TN"
2022-02-02,105435,766,"East TN"
2022-02-03,106926,1491,"East TN"
2022-02-04,107448,522,"East TN"
2022-02-05,107661,213,"East TN"
2022-02-06,107814,153,"East TN"
2022-02-07,108246,432,"East TN"
2022-02-08,108649,403,"East TN"
2022-02-09,109079,430,"East TN"
2022-02-10,109466,387,"East TN"
2022-02-11,109821,355,"East TN"
2022-02-12,109940,119,"East TN"
2022-02-13,110029,89,"East TN"
2022-02-14,110409,380,"East TN"
2022-02-15,110696,287,"East TN"
2022-02-16,110997,301,"East TN"
2022-02-17,111283,286,"East TN"
2022-02-18,111460,177,"East TN"
2022-02-19,111513,53,"East TN"
2022-02-20,111544,31,"East TN"
2022-02-21,111638,94,"East TN"
2022-02-22,111793,155,"East TN"
2022-02-23,111890,97,"East TN"
2022-02-24,111986,96,"East TN"
2022-02-25,112088,102,"East TN"
2022-02-26,112112,24,"East TN"
2022-02-27,112112,0,"East TN"
2022-02-28,112223,111,"East TN"
2022-03-01,112326,103,"East TN"
2022-03-02,112384,58,"East TN"
2022-03-03,112434,50,"East TN"
2022-03-04,112477,43,"East TN"
2022-03-05,112486,9,"East TN"
2022-03-06,112495,9,"East TN"
2022-03-07,112530,35,"East TN"
2022-03-08,112554,24,"East TN"
2022-03-09,112597,43,"East TN"
2022-03-10,112618,21,"East TN"
2022-03-11,112638,20,"East TN"
2022-03-12,112641,3,"East TN"
2022-03-13,112651,10,"East TN"
2022-03-14,112673,22,"East TN"
2022-03-15,112696,23,"East TN"
2022-03-16,112718,22,"East TN"
2022-03-17,112729,11,"East TN"
2022-03-18,112746,17,"East TN"
2022-03-19,112752,6,"East TN"
2022-03-20,112757,5,"East TN"
2022-03-21,112777,20,"East TN"
2022-03-22,112784,7,"East TN"
2022-03-23,112798,14,"East TN"
2022-03-24,112804,6,"East TN"
2022-03-25,112809,5,"East TN"
2022-03-26,112813,4,"East TN"
2022-03-27,112815,2,"East TN"
2022-03-28,112824,9,"East TN"
2022-03-29,112836,12,"East TN"
2022-03-30,112852,16,"East TN"
2022-03-31,112866,14,"East TN"
2022-04-01,112869,3,"East TN"
2022-04-02,112894,25,"East TN"
2022-04-03,112897,3,"East TN"
2022-04-04,112905,8,"East TN"
2022-04-05,112929,24,"East TN"
2022-04-06,112938,9,"East TN"
2022-04-07,112964,26,"East TN"
2022-04-08,112968,4,"East TN"
2022-04-09,112982,14,"East TN"
2022-04-10,112990,8,"East TN"
2022-04-11,112998,8,"East TN"
2022-04-12,113009,11,"East TN"
2022-04-13,113020,11,"East TN"
2022-04-14,113026,6,"East TN"
2022-04-15,113030,4,"East TN"
2022-04-16,113033,3,"East TN"
2022-04-17,113036,3,"East TN"
2022-04-18,113060,24,"East TN"
2022-04-19,113064,4,"East TN"
2022-04-20,113071,7,"East TN"
2022-04-21,113085,14,"East TN"
2022-04-22,113092,7,"East TN"
2022-04-23,113100,8,"East TN"
2022-04-24,113108,8,"East TN"
2022-04-25,113121,13,"East TN"
2022-04-26,113133,12,"East TN"
2022-04-27,113156,23,"East TN"
2022-04-28,113172,16,"East TN"
2022-04-29,113185,13,"East TN"
2022-04-30,113188,3,"East TN"
2022-05-01,113190,2,"East TN"
2022-05-02,113199,9,"East TN"
2022-05-03,113215,16,"East TN"
2022-05-04,113228,13,"East TN"
2022-05-05,113243,15,"East TN"
2022-05-06,113256,13,"East TN"
2022-05-07,113263,7,"East TN"
2022-05-08,113266,3,"East TN"
2022-05-09,113283,17,"East TN"
2022-05-10,113300,17,"East TN"
2022-05-11,113324,24,"East TN"
2022-05-12,113346,22,"East TN"
2022-05-13,113378,32,"East TN"
2022-05-14,113381,3,"East TN"
2022-05-15,113400,19,"East TN"
2022-05-16,113419,19,"East TN"
2022-05-17,113449,30,"East TN"
2022-05-18,113483,34,"East TN"
2022-05-19,113520,37,"East TN"
2022-05-20,113552,32,"East TN"
2022-05-21,113567,15,"East TN"
2022-05-22,113576,9,"East TN"
2022-05-23,113602,26,"East TN"
2022-05-24,113646,44,"East TN"
2022-05-25,113658,12,"East TN"
2022-05-26,113685,27,"East TN"
2022-05-27,113718,33,"East TN"
2022-05-28,113734,16,"East TN"
2022-05-29,113751,17,"East TN"
2022-05-30,113759,8,"East TN"
2022-05-31,113792,33,"East TN"
2022-06-01,113825,33,"East TN"
2022-06-02,113852,27,"East TN"
2022-06-03,113878,26,"East TN"
2022-06-04,113892,14,"East TN"
2022-06-05,113910,18,"East TN"
2022-06-06,113931,21,"East TN"
2022-06-07,113958,27,"East TN"
2022-06-08,113995,37,"East TN"
2022-06-09,114022,27,"East TN"
2022-06-10,114056,34,"East TN"
2022-06-11,114076,20,"East TN"
2022-06-12,114095,19,"East TN"
2022-06-13,114132,37,"East TN"
2022-06-14,114158,26,"East TN"
2022-06-15,114189,31,"East TN"
2022-06-16,114218,29,"East TN"
2022-06-17,114262,44,"East TN"
2022-06-18,114281,19,"East TN"
2022-06-19,114300,19,"East TN"
2022-06-20,114343,43,"East TN"
2022-06-21,114394,51,"East TN"
2022-06-22,114461,67,"East TN"
2022-06-23,114511,50,"East TN"
2022-06-24,114564,53,"East TN"
2022-06-25,114605,41,"East TN"
2022-06-26,114629,24,"East TN"
2022-06-27,114692,63,"East TN"
2022-06-28,114752,60,"East TN"
2022-06-29,114823,71,"East TN"
2022-06-30,114891,68,"East TN"
2022-07-01,114959,68,"East TN"
2022-07-02,114995,36,"East TN"
2022-07-03,115033,38,"East TN"
2022-07-04,115061,28,"East TN"
2022-07-05,115174,113,"East TN"
2022-07-06,115253,79,"East TN"
2022-07-07,115336,83,"East TN"
2022-07-08,115425,89,"East TN"
2022-07-09,115469,44,"East TN"
2022-07-10,115489,20,"East TN"
2022-07-11,115581,92,"East TN"
2022-07-12,115678,97,"East TN"
2022-07-13,115783,105,"East TN"
2022-07-14,115862,79,"East TN"
2022-07-15,115958,96,"East TN"
2022-07-16,116006,48,"East TN"
2022-07-17,116030,24,"East TN"
2022-07-18,116191,161,"East TN"
2022-07-19,116294,103,"East TN"
2022-07-20,116385,91,"East TN"
2022-07-21,116494,109,"East TN"
2022-07-22,116599,105,"East TN"
2022-07-23,116644,45,"East TN"
2022-07-24,116695,51,"East TN"
2022-07-25,116792,97,"East TN"
2022-07-26,116937,145,"East TN"
2022-07-27,117037,100,"East TN"
2022-07-28,117155,118,"East TN"
2022-07-29,117251,96,"East TN"
2022-07-30,117290,39,"East TN"
2022-07-31,117335,45,"East TN"
2022-08-01,117437,102,"East TN"
2022-08-02,117581,144,"East TN"
2022-08-03,117682,101,"East TN"
2022-08-04,117803,121,"East TN"
2022-08-05,117934,131,"East TN"
2022-08-06,117981,47,"East TN"
2022-08-07,118039,58,"East TN"
2022-08-08,118261,222,"East TN"
2022-08-09,118529,268,"East TN"
2022-08-10,118764,235,"East TN"
2022-08-11,118939,175,"East TN"
2022-08-12,119281,342,"East TN"
2022-08-13,119394,113,"East TN"
2022-08-14,119509,115,"East TN"
2022-08-15,120003,494,"East TN"
2022-08-16,120494,491,"East TN"
2022-08-17,120883,389,"East TN"
2022-08-18,122138,1255,"East TN"
2022-08-19,122547,409,"East TN"
2022-08-20,122661,114,"East TN"
2022-08-21,122817,156,"East TN"
2022-08-22,123351,534,"East TN"
2022-08-23,123942,591,"East TN"
2022-08-24,124450,508,"East TN"
2022-08-25,124793,343,"East TN"
2022-08-26,125054,261,"East TN"
2022-08-27,125199,145,"East TN"
2022-08-28,125278,79,"East TN"
2022-08-29,125547,269,"East TN"
2022-08-30,125850,303,"East TN"
2022-08-31,126091,241,"East TN"
2022-09-01,126260,169,"East TN"
2022-09-02,126408,148,"East TN"
2022-09-03,126461,53,"East TN"
